"MARKET_CD","MARKET_NM","HSN_CD","HSN_NM","TOWN_CD","TOWN_NM","ROAD_CD","ROAD_NM","STORE_CD","STORE_NM","ADDR","ISOPEN","ZIP_CD"
"SE","統一超商","G","宜蘭縣","59","大同鄉","","","195025","泰勝","宜蘭縣大同鄉泰雅路一段34號1樓","Y","267"
"SE","統一超商","H","桃園市","89","大園區","","","195047","祥綸","桃園市大園區高鐵北路三段45號","Y","337"
"SE","統一超商","F","新北市","32","貢寮區","","","195058","金澳底","新北市貢寮區仁和路218號1樓","Y","228"
"SE","統一超商","E","高雄市","253","苓雅區","","","195069","樂仁","高雄市苓雅區樂仁路116號","Y","802"
"SE","統一超商","X","澎湖縣","288","白沙鄉","","","195081","講美","澎湖縣白沙鄉講美村78號1樓","Y","884"
"SE","統一超商","H","桃園市","88","復興區","","","195092","上巴陵","桃園市復興區華陵里10鄰巴崚116號","Y","336"
"SE","統一超商","O","新竹市","65","東區","","","195140","聯發D","新竹市東區力行三路11號","Y","300"
"SE","統一超商","F","新北市","42","三重區","","","195151","義北","新北市三重區正義北路8號1樓","Y","241"
"SE","統一超商","F","新北市","42","三重區","","","195162","長泰","新北市三重區三和路2段125號127號1樓","Y","241"
"SE","統一超商","F","新北市","47","五股區","","","195173","成曜","新北市五股區凌雲路一段87號89號91號1樓","Y","248"
"SE","統一超商","B","臺中市","109","東區","","","195184","漢展","台中市東區自由路四段436號","Y","401"
"SE","統一超商","E","高雄市","253","苓雅區","","","195209","武營","高雄市苓雅區武營路433號","Y","802"
"SE","統一超商","A","臺北市","10","內湖區","","","195210","德瑞","台北市內湖區洲子街70號1樓","Y","114"
"SE","統一超商","K","苗栗縣","98","苗栗市","","","195221","源聖","苗栗縣苗栗市文發路177號.177之1號","Y","360"
"SE","統一超商","D","臺南市","221","安南區","","","195243","聖安","台南市安南區安中路六段850號1樓","Y","709"
"SE","統一超商","B","臺中市","114","西屯區","","","195254","逢吉","台中市西屯區西安街275號","Y","407"
"SE","統一超商","G","宜蘭縣","53","頭城鎮","","","195265","頭城","宜蘭縣頭城鎮青雲路三段96號1樓","Y","261"
"SE","統一超商","T","屏東縣","308","崁頂鄉","","","195276","崁鼎","屏東縣崁頂鄉崁頂村中正路135.137.139號1樓","Y","924"
"SE","統一超商","J","新竹縣","74","竹東鎮","","","195287","星都心","新竹縣竹東鎮光明路182號186號","Y","310"
"SE","統一超商","D","臺南市","220","安平區","","","195298","天期","台南市安平區國平路198號1樓","Y","708"
"SE","統一超商","F","新北市","42","三重區","","","195302","大立","新北市三重區力行路一段184號186號1樓","Y","241"
"SE","統一超商","H","桃園市","89","大園區","","","195313","玄海","桃園市大園區和平西路二段5號","Y","337"
"SE","統一超商","F","新北市","36","永和區","","","195335","仁寶","新北市永和區仁愛路266號1樓","Y","234"
"SE","統一超商","J","新竹縣","77","峨眉鄉","","","195346","洪興","新竹縣峨眉鄉峨眉村1鄰8-8號1樓","Y","315"
"SE","統一超商","O","新竹市","65","東區","","","195379","迎竹","新竹市東區大學路1001-2號","Y","300"
"SE","統一超商","H","桃園市","78","中壢區","","","195380","精材三","桃園市中壢區中園路188號B1樓","Y","320"
"SE","統一超商","H","桃園市","78","中壢區","","","195391","精材二","桃園市中壢區自強一路8號2樓","Y","320"
"SE","統一超商","H","桃園市","84","桃園區","","","195405","民 笙","桃園市桃園區民生路287號289號","Y","330"
"SE","統一超商","E","高雄市","274","大寮區","","","195427","鳳捷","高雄市大寮區萬丹路151-1號","Y","831"
"SE","統一超商","A","臺北市","9","北投區","","","195438","華碩二","台北市北投區立德路115號3樓","Y","112"
"SE","統一超商","F","新北市","39","三峽區","","","195449","華晟","新北市三峽區中華路38之1號38之2號1樓","Y","237"
"SE","統一超商","B","臺中市","114","西屯區","","","195450","逢美","台中市西屯區烈美街98號","Y","407"
"SE","統一超商","P","雲林縣","203","崙背鄉","","","195461","羅威","雲林縣崙背鄉羅厝村東興路168-1號.168-2號","Y","637"
"SE","統一超商","X","澎湖縣","285","馬公市","","","195483","南洋","澎湖縣馬公市新營路25號1樓","Y","880"
"SE","統一超商","G","宜蘭縣","52","宜蘭市","","","195494","東道","宜蘭縣宜蘭市東港路一段575號","Y","260"
"SE","統一超商","A","臺北市","10","內湖區","","","195519","東湖","台北市內湖區五分街62號","Y","114"
"SE","統一超商","C","基隆市","14","信義區","","","195520","深瑞","基隆市信義區深澳坑路129號1樓","Y","201"
"SE","統一超商","I","嘉義市","177","西區","","","195531","嘉驛","嘉義市西區書院里中山路534號1樓","Y","600"
"SE","統一超商","E","高雄市","262","仁武區","","","195542","雄鼎","高雄市仁武區仁雄路346號1樓 348號1-2樓","Y","814"
"SE","統一超商","F","新北市","40","樹林區","","","195553","博林","新北市樹林區博愛街123號1樓","Y","238"
"SE","統一超商","F","新北市","33","新店區","","","195564","新安和","新北市新店區安和路二段89號91號","Y","231"
"SE","統一超商","T","屏東縣","295","屏東市","","","195575","歸來","屏東縣屏東市和生路一段107-3號","Y","900"
"SE","統一超商","H","桃園市","78","中壢區","","","195586","欣興","桃園市中壢區新興路226號228號","Y","320"
"SE","統一超商","A","臺北市","6","萬華區","","","195623","昆嵋","台北市萬華區峨嵋街74號1樓","Y","108"
"SE","統一超商","E","高雄市","264","岡山區","","","195667","岡好","高雄市岡山區岡山路612、612-2號1樓","Y","820"
"SE","統一超商","F","新北市","49","淡水區","","","195689","禮萊","新北市淡水區中正路一段2號1樓","Y","251"
"SE","統一超商","F","新北市","25","板橋區","","","195715","華貴","新北市板橋區貴興路85號87號1樓","Y","220"
"SE","統一超商","A","臺北市","8","士林區","","","195737","京饌","台北市士林區大東路15-6號15-7號1樓","Y","111"
"SE","統一超商","A","臺北市","5","大安區","","","195760","森美","台北市大安區信義路三段65號1樓","Y","106"
"SE","統一超商","M","南投縣","163","南投市","","","195782","欣鑫","南投縣南投市仁和路26號","Y","540"
"SE","統一超商","A","臺北市","7","信義區","","","195807","富比世","台北市信義區松仁路246號248號1樓","Y","110"
"SE","統一超商","J","新竹縣","68","湖口鄉","","","195818","碩禾科","新竹縣湖口鄉自強路18號1樓","Y","303"
"SE","統一超商","K","苗栗縣","98","苗栗市","","","195830","瑛才","苗栗縣苗栗市英才路109號","Y","360"
"SE","統一超商","B","臺中市","114","西屯區","","","195841","瑞盟","台中市西屯區福雅路143-1號","Y","407"
"SE","統一超商","F","新北市","26","汐止區","","","195852","保長坑","新北市汐止區大同路三段261號263號1樓","Y","221"
"SE","統一超商","E","高雄市","255","鼓山區","","","195863","華榮","高雄市鼓山區明倫路149號","Y","804"
"SE","統一超商","N","彰化縣","142","福興鄉","","","195874","管興","彰化縣福興鄉沿海路三段286號","Y","506"
"SE","統一超商","F","新北市","39","三峽區","","","195885","北霆","新北市三峽區大同路244號1樓","Y","237"
"SE","統一超商","F","新北市","33","新店區","","","195896","安博","新北市新店區安民街154號154-1號1樓","Y","231"
"SE","統一超商","A","臺北市","8","士林區","","","195900","珍饌","台北市士林區文林路126號1樓","Y","111"
"SE","統一超商","A","臺北市","6","萬華區","","","195911","中華","台北市萬華區中華路一段114巷2號1樓","Y","108"
"SE","統一超商","P","雲林縣","207","古坑鄉","","","195944","昶景","雲林縣古坑鄉東和村文化路145號","Y","646"
"SE","統一超商","A","臺北市","7","信義區","","","195955","忠隆","台北市信義區忠孝東路五段71巷6號1樓","Y","110"
"SE","統一超商","F","新北市","25","板橋區","","","195966","興觀","新北市板橋區大觀路二段37巷34號36號1樓","Y","220"
"SE","統一超商","F","新北市","25","板橋區","","","195977","育軒","新北市板橋區漢生東路268號270號1樓","Y","220"
"SE","統一超商","B","臺中市","110","南區","","","195999","建丞","台中市南區建成路1683號1樓","Y","402"
"SE","統一超商","M","南投縣","167","埔里鎮","","","196006","埔安","南投縣埔里鎮西安路一段409-1號","Y","545"
"SE","統一超商","K","苗栗縣","100","頭屋鄉","","","196017","象上","苗栗縣頭屋鄉象山村象山路176號","Y","362"
"SE","統一超商","N","彰化縣","141","鹿港鎮","","","196028","鹿工","彰化縣鹿港鎮鹿工南一路5號","Y","505"
"SE","統一超商","A","臺北市","6","萬華區","","","196039","昆明","台北市萬華區昆明街76之1號1樓","Y","108"
"SE","統一超商","A","臺北市","7","信義區","","","196040","松聯","台北市信義區忠孝東路四段559巷24號1樓","Y","110"
"SE","統一超商","F","新北市","43","新莊區","","","196051","武聖廟","新北市新莊區新莊路437號1樓","Y","242"
"SE","統一超商","A","臺北市","9","北投區","","","196084","百齡","台北市北投區石牌路一段37號","Y","112"
"SE","統一超商","I","嘉義市","177","西區","","","196095","嘉賢","嘉義市西區光路里世賢路四段120號1樓","Y","600"
"SE","統一超商","F","新北市","46","蘆洲區","","","196110","盛發","新北市蘆洲區光復路10號","Y","247"
"SE","統一超商","B","臺中市","120","豐原區","","","196132","豐綻","台中市豐原區中正路1-1號","Y","420"
"SE","統一超商","B","臺中市","131","龍井區","","","196154","龍竹","台中市龍井區竹坑里沙田路四段316號","Y","434"
"SE","統一超商","U","花蓮縣","336","新城鄉","","","196165","海星","花蓮縣新城鄉嘉新路63巷1號1樓","Y","971"
"SE","統一超商","A","臺北市","12","文山區","","","196198","世成","台北市文山區木柵路一段111號1樓(世新大管院)","Y","116"
"SE","統一超商","I","嘉義市","177","西區","","","196202","國華","嘉義市西區國華里國華街283號1樓","Y","600"
"SE","統一超商","N","彰化縣","137","彰化市","","","196235","兆福","彰化縣彰化市一德南路2號、彰南路三段400號","Y","500"
"SE","統一超商","A","臺北市","1","中正區","","","196246","羅昌","台北市中正區南昌路二段206號1樓","Y","100"
"SE","統一超商","H","桃園市","84","桃園區","","","196257","新捷市","桃園市桃園區龍泉六街49號及龍城一街89號91號","Y","330"
"SE","統一超商","A","臺北市","5","大安區","","","196268","卓聯","台北市大安區羅斯福路四段1號1樓卓聯大樓","Y","106"
"SE","統一超商","C","基隆市","14","信義區","","","196279","美的","基隆市信義區教孝街28號1樓","Y","201"
"SE","統一超商","F","新北市","45","林口區","","","196280","朗廷會","新北市林口區文化三路二段91號1樓","Y","244"
"SE","統一超商","H","桃園市","89","大園區","","","196291","航站五","桃園市大園區航站南路9號5樓","Y","337"
"SE","統一超商","F","新北市","33","新店區","","","196305","安峰","新北市新店區安康路二段350之3號","Y","231"
"SE","統一超商","B","臺中市","112","北區","","","196338","中醫五","台中市北區學士路2號","Y","404"
"SE","統一超商","F","新北市","41","鶯歌區","","","196361","鶯歌讚","新北市鶯歌區文化路68-1號2樓C+D區","Y","239"
"SE","統一超商","M","南投縣","165","草屯鎮","","","196372","墩煌","南投縣草屯鎮芬草路三段36號","Y","542"
"SE","統一超商","P","雲林縣","198","虎尾鎮","","","196383","虎真","雲林縣虎尾鎮穎川里頂南398號","Y","632"
"SE","統一超商","M","南投縣","164","中寮鄉","","","196408","鄉親寮","南投縣中寮鄉永安街79之1號1樓","Y","541"
"SE","統一超商","B","臺中市","116","太平區","","","196419","振福","台中市太平區振福路361巷6號1樓","Y","411"
"SE","統一超商","F","新北市","37","中和區","","","196420","新生","新北市中和區新生街243號245號1樓","Y","235"
"SE","統一超商","H","桃園市","80","龍潭區","","","196431","威海","桃園市龍潭區中正路三坑段563號1樓","Y","325"
"SE","統一超商","H","桃園市","83","觀音區","","","196453","冠興","桃園市觀音區成功路二段1247號","Y","328"
"SE","統一超商","A","臺北市","10","內湖區","","","196464","港華","台北市內湖區港華街46號1樓","Y","114"
"SE","統一超商","A","臺北市","2","大同區","","","196497","京磚","台北市大同區華陰街65號1樓","Y","103"
"SE","統一超商","E","高雄市","257","前鎮區","","","196556","星海灣","高雄市前鎮區中山二路180號及林森三路1號","Y","806"
"SE","統一超商","H","桃園市","84","桃園區","","","196590","一品苑","桃園市桃園區同德六街103號","Y","330"
"SE","統一超商","U","花蓮縣","338","吉安鄉","","","196626","吉華","花蓮縣吉安鄉中華路二段172號","Y","973"
"SE","統一超商","E","高雄市","273","鳳山區","","","196637","龍鎮","高雄市鳳山區龍成路58.60.62號","Y","830"
"SE","統一超商","F","新北市","47","五股區","","","196648","登揚","新北市五股區登林路96號","Y","248"
"SE","統一超商","H","桃園市","78","中壢區","","","196659","台達三","桃園市中壢區南園路4號1樓","Y","320"
"SE","統一超商","A","臺北市","3","中山區","","","196660","大吉","台北市中山區吉林路97號99號1樓","Y","104"
"SE","統一超商","G","宜蘭縣","61","冬山鄉","","","196671","永義","宜蘭縣冬山鄉義成路三段195號1樓","Y","269"
"SE","統一超商","W","金門縣","293","金城鎮","","","196693","金港","金門縣金城鎮西海路一段1號","Y","893"
"SE","統一超商","H","桃園市","84","桃園區","","","196718","桃華","桃園市桃園區南華街106號108號1樓","Y","330"
"SE","統一超商","K","苗栗縣","106","西湖鄉","","","196729","西湖鄉","苗栗縣西湖鄉金獅村2鄰金獅26-2號","Y","368"
"SE","統一超商","K","苗栗縣","97","苑裡鎮","","","196730","和田","苗栗縣苑裡鎮新復里8鄰120-1號","Y","358"
"SE","統一超商","P","雲林縣","205","斗六市","","","196741","萬中","雲林縣斗六市溪洲里中南路290巷1-1號","Y","640"
"SE","統一超商","A","臺北市","3","中山區","","","196752","森華","台北市中山區林森北路587號1樓","Y","104"
"SE","統一超商","B","臺中市","110","南區","","","196774","超贊","台中市南區高工路202號1樓","Y","402"
"SE","統一超商","G","宜蘭縣","62","蘇澳鎮","","","196855","侯成","宜蘭縣蘇澳鎮福德路463號465號1樓","Y","270"
"SE","統一超商","F","新北市","42","三重區","","","196888","星光美","新北市三重區重新路三段27號1樓","Y","241"
"SE","統一超商","A","臺北市","10","內湖區","","","197043","墘都","台北市內湖區內湖路一段669號","Y","114"
"SE","統一超商","F","新北市","42","三重區","","","197054","先嗇宮","新北市三重區光復路一段25號27號1樓","Y","241"
"SE","統一超商","B","臺中市","126","潭子區","","","197065","佳茂","台中市潭子區中山路一段17號1樓","Y","427"
"SE","統一超商","B","臺中市","114","西屯區","","","197076","新中工","台中市西屯區工業區一路58之1號","Y","407"
"SE","統一超商","H","桃園市","84","桃園區","","","197087","敏盛","桃園市桃園區經國路168號B1樓","Y","330"
"SE","統一超商","F","新北市","37","中和區","","","197098","景旺","新北市中和區成功路1號","Y","235"
"SE","統一超商","F","新北市","38","土城區","","","197102","金峰","新北市土城區明峰街9號11號","Y","236"
"SE","統一超商","F","新北市","36","永和區","","","197113","有民","新北市永和區民有街9號11號1樓","Y","234"
"SE","統一超商","A","臺北市","6","萬華區","","","197124","華藏","台北市萬華區西藏路107號107之1號1樓","Y","108"
"SE","統一超商","D","臺南市","218","南區","","","197146","明和","台南市南區中華西路一段89號","Y","702"
"SE","統一超商","A","臺北市","1","中正區","","","197157","大埔","台北市中正區和平西路二段152號152之1號154號154之1號","Y","100"
"SE","統一超商","H","桃園市","80","龍潭區","","","197179","龍運","桃園市龍潭區中正路105號1樓及107巷1號1樓","Y","325"
"SE","統一超商","F","新北市","33","新店區","","","197180","真親切","新北市新店區中央路212號214號","Y","231"
"SE","統一超商","A","臺北市","3","中山區","","","197191","行天","台北市中山區農安街178號","Y","104"
"SE","統一超商","A","臺北市","9","北投區","","","197205","雙全","台北市北投區中庸里大業路715-717號","Y","112"
"SE","統一超商","B","臺中市","112","北區","","","197216","富強","台中市北區國強街142號及天祥街100號1樓","Y","404"
"SE","統一超商","A","臺北市","10","內湖區","","","197227","瓏山林","台北市內湖區康樂街125巷2號","Y","114"
"SE","統一超商","E","高雄市","259","楠梓區","","","197238","好事登","高雄市楠梓區鳳楠路235號朝明路233號","Y","811"
"SE","統一超商","E","高雄市","259","楠梓區","","","197250","慶昌","高雄市楠梓區後昌路722號","Y","811"
"SE","統一超商","O","新竹市","65","東區","","","197261","關新","新竹市東區關新路179號1樓","Y","300"
"SE","統一超商","A","臺北市","6","萬華區","","","197272","萬和","台北市萬華區萬大路182號184號","Y","108"
"SE","統一超商","B","臺中市","111","西區","","","197283","明義","台中市西區明義街6號","Y","403"
"SE","統一超商","D","臺南市","228","仁德區","","","197294","北站","台南市仁德區中洲里中洲1-16號1樓","Y","717"
"SE","統一超商","H","桃園市","78","中壢區","","","197308","龍學","桃園市中壢區龍昌路178號1樓A1","Y","320"
"SE","統一超商","H","桃園市","78","中壢區","","","197319","雙嶺","桃園市中壢區松義路111號113號1樓","Y","320"
"SE","統一超商","B","臺中市","120","豐原區","","","197320","豐光","台中市豐原區中山路581號583號","Y","420"
"SE","統一超商","F","新北市","43","新莊區","","","197331","意幼","新北市新莊區後港一路173號1樓","Y","242"
"SE","統一超商","A","臺北市","5","大安區","","","197353","懷生","台北市大安區忠孝東路三段248巷9號","Y","106"
"SE","統一超商","A","臺北市","11","南港區","","","197375","港捷","台北市南港區經貿二路1號","Y","115"
"SE","統一超商","F","新北市","45","林口區","","","197386","麗寶","新北市林口區文化北路一段301號1樓","Y","244"
"SE","統一超商","F","新北市","41","鶯歌區","","","197397","國鶯","新北市鶯歌區中山路142號1F","Y","239"
"SE","統一超商","F","新北市","44","泰山區","","","197401","義學","新北市泰山區明志路二段74號76號","Y","243"
"SE","統一超商","C","基隆市","13","仁愛區","","","197412","忠三","基隆市仁愛區忠三路52之1號54號1樓","Y","200"
"SE","統一超商","E","高雄市","251","新興區","","","197423","正達","高雄市新興區中正三路45號1樓","Y","800"
"SE","統一超商","F","新北市","33","新店區","","","197434","安德","新北市新店區安德街8號10號12號1樓","Y","231"
"SE","統一超商","B","臺中市","114","西屯區","","","197456","港安","台中市西屯區西屯路三段179之9號","Y","407"
"SE","統一超商","K","苗栗縣","91","竹南鎮","","","921552","海福","苗栗縣竹南鎮海口里街86號","Y","350"
"SE","統一超商","A","臺北市","5","大安區","","","921633","大信","台北市大安區信義路三段33號","Y","106"
"SE","統一超商","D","臺南市","237","北門區","","","921655","南鯤鯓","台南市北門區鯤江里841-1號","Y","727"
"SE","統一超商","F","新北市","43","新莊區","","","921714","西盛","新北市新莊區民安西路113號之1","Y","242"
"SE","統一超商","B","臺中市","114","西屯區","","","921758","聯順","台中市西屯區福聯里福順路898號900號","Y","407"
"SE","統一超商","K","苗栗縣","96","通霄鎮","","","921769","通館","苗栗縣通霄鎮通西里中山路10號","Y","357"
"SE","統一超商","B","臺中市","133","清水區","","","921770","昌興","台中市清水區新興路238號文昌街12-1號","Y","436"
"SE","統一超商","A","臺北市","1","中正區","","","921965","羅亭","台北市中正區羅斯福路二段68號","Y","100"
"SE","統一超商","F","新北市","47","五股區","","","921976","龍五","新北市五股區凌雲路一段136號","Y","248"
"SE","統一超商","F","新北市","25","板橋區","","","921998","緯中","新北市板橋區中正路21號23號","Y","220"
"SE","統一超商","P","雲林縣","205","斗六市","","","922027","春流","雲林縣斗六市梅林里梅林路446號1樓","Y","640"
"SE","統一超商","F","新北市","25","板橋區","","","922131","香雅","新北市板橋區南雅西路二段297號299號","Y","220"
"SE","統一超商","A","臺北市","6","萬華區","","","922197","開寧","台北市萬華區西寧南路16號","Y","108"
"SE","統一超商","X","澎湖縣","285","馬公市","","","922201","文光","澎湖縣馬公市光榮里三多路338號","Y","880"
"SE","統一超商","N","彰化縣","141","鹿港鎮","","","922245","創新","彰化縣鹿港鎮順興里復興路595號1樓","Y","505"
"SE","統一超商","E","高雄市","257","前鎮區","","","922267","上德","高雄市前鎮區草衙里草衙二路299號299-1號","Y","806"
"SE","統一超商","B","臺中市","120","豐原區","","","922304","新豐興","台中市豐原區東勢里中興路57號","Y","420"
"SE","統一超商","F","新北市","47","五股區","","","922348","新台","新北市五股區五工六路14號","Y","248"
"SE","統一超商","H","桃園市","90","蘆竹區","","","922474","八角店","桃園市蘆竹區大竹路5號","Y","338"
"SE","統一超商","H","桃園市","79","平鎮區","","","922485","比利","桃園市平鎮區上海路161號","Y","324"
"SE","統一超商","E","高雄市","258","三民區","","","922496","明仁","高雄市三民區鼎泰里明仁路8號","Y","807"
"SE","統一超商","E","高雄市","257","前鎮區","","","922500","崗正","高雄市前鎮區瑞平里公正路25號","Y","806"
"SE","統一超商","N","彰化縣","150","溪湖鎮","","","922511","美溪","彰化縣溪湖鎮大溪路二段451號","Y","514"
"SE","統一超商","H","桃園市","80","龍潭區","","","922555","龍潭友","桃園市龍潭區三和里新和路1號","Y","325"
"SE","統一超商","O","新竹市","65","東區","","","922566","新竹友","新竹市東區科學園區力行二路1號","Y","300"
"SE","統一超商","O","新竹市","65","東區","","","922577","友達五","新竹市東區力行路23號6樓","Y","300"
"SE","統一超商","H","桃園市","78","中壢區","","","922625","環福","桃園市中壢區普忠路213號","Y","320"
"SE","統一超商","B","臺中市","115","南屯區","","","922658","工權","台中市南屯區工業區十八路31-1號","Y","408"
"SE","統一超商","D","臺南市","222","永康區","","","922670","詠信","台南市永康區復華七街68號","Y","710"
"SE","統一超商","B","臺中市","130","沙鹿區","","","922728","頂尖","台中市沙鹿區北勢東路617號619號","Y","433"
"SE","統一超商","J","新竹縣","68","湖口鄉","","","922751","源泰","新竹縣湖口鄉中興街174-176號","Y","303"
"SE","統一超商","N","彰化縣","140","秀水鄉","","","922809","鶴鳴","彰化縣秀水鄉鶴鳴村彰鹿路362號","Y","504"
"SE","統一超商","D","臺南市","222","永康區","","","922821","永大春","台南市永康區中山北路431號","Y","710"
"SE","統一超商","N","彰化縣","151","大村鄉","","","922898","新大村","彰化縣大村鄉中正西路331號1樓","Y","515"
"SE","統一超商","B","臺中市","110","南區","","","922913","無尾熊","台中市南區德富路73號","Y","402"
"SE","統一超商","T","屏東縣","295","屏東市","","","922980","統棒","屏東縣屏東市永安里棒球路45號","Y","900"
"SE","統一超商","G","宜蘭縣","56","員山鄉","","","923008","同樂","宜蘭縣員山鄉同新路286號","Y","264"
"SE","統一超商","U","花蓮縣","338","吉安鄉","","","923019","稻香","花蓮縣吉安鄉稻香村吉興路二段46號","Y","973"
"SE","統一超商","I","嘉義市","177","西區","","","923020","嘉賓","嘉義市西區新西里垂楊路611號","Y","600"
"SE","統一超商","F","新北市","40","樹林區","","","923097","樹保","新北市樹林區保安街二段357號","Y","238"
"SE","統一超商","U","花蓮縣","335","花蓮市","","","923134","統軒","花蓮縣花蓮市公園路7-1號","Y","970"
"SE","統一超商","K","苗栗縣","99","造橋鄉","","","923167","大坪","苗栗縣造橋鄉十字路16號","Y","361"
"SE","統一超商","J","新竹縣","67","竹北市","","","923226","鹿家","新竹縣竹北市自強南路136號","Y","302"
"SE","統一超商","B","臺中市","109","東區","","","923307","光園","台中市東區東光園路142號","Y","401"
"SE","統一超商","M","南投縣","163","南投市","","","923466","豐億","南投縣南投市彰南路一段573號","Y","540"
"SE","統一超商","B","臺中市","122","石岡區","","","923558","新石岡","台中市石岡區明德路118號","Y","422"
"SE","統一超商","H","桃園市","85","龜山區","","","923569","庚林","桃園市龜山區頂湖路123號B2","Y","333"
"SE","統一超商","W","金門縣","291","金湖鎮","","","923651","新山外","金門縣金湖鎮山外里復興西路2號","Y","891"
"SE","統一超商","E","高雄市","262","仁武區","","","923662","永仁","高雄市仁武區八卦里永仁街436號","Y","814"
"SE","統一超商","M","南投縣","168","仁愛鄉","","","923765","見晴園","南投縣仁愛鄉大同村定遠新村路18-1號","Y","546"
"SE","統一超商","G","宜蘭縣","52","宜蘭市","","","923787","圓鴻","宜蘭縣宜蘭市慈安路40號","Y","260"
"SE","統一超商","H","桃園市","78","中壢區","","","923824","慶福","桃園市中壢區同慶路277號1樓","Y","320"
"SE","統一超商","T","屏東縣","299","高樹鄉","","","923857","鑫泰山","屏東縣高樹鄉泰山村產業路73號","Y","906"
"SE","統一超商","D","臺南市","221","安南區","","","923868","安新","台南市安南區長溪路三段399號1樓","Y","709"
"SE","統一超商","K","苗栗縣","92","頭份市","","","924470","信東","苗栗縣頭份市忠孝里12鄰信東路158號","Y","351"
"SE","統一超商","H","桃園市","81","楊梅區","","","924528","楊陳","桃園市楊梅區中山里環東路497號499號","Y","326"
"SE","統一超商","B","臺中市","132","梧棲區","","","924539","關連","台中市梧棲區臨港路三段70.72號","Y","435"
"SE","統一超商","H","桃園市","85","龜山區","","","924573","嶺頂","桃園市龜山區嶺頂里2鄰西嶺頂26號","Y","333"
"SE","統一超商","N","彰化縣","161","芳苑鄉","","","924609","芳林","彰化縣芳苑鄉斗苑路156號之1","Y","528"
"SE","統一超商","H","桃園市","87","大溪區","","","924654","士香","桃園市大溪區員林路一段228號","Y","335"
"SE","統一超商","F","新北市","38","土城區","","","924757","信利","新北市土城區興城路96巷4號","Y","236"
"SE","統一超商","B","臺中市","126","潭子區","","","924850","栗林","台中市潭子區祥和路169號171號","Y","427"
"SE","統一超商","O","新竹市","65","東區","","","924919","學英","新竹市東區學府路37號","Y","300"
"SE","統一超商","H","桃園市","86","八德區","","","924986","明光","桃園市八德區中華路157號","Y","334"
"SE","統一超商","F","新北市","43","新莊區","","","928151","雙泰","新北市新莊區新泰路330號","Y","242"
"SE","統一超商","A","臺北市","3","中山區","","","928357","吉安","台北市中山區吉林路365號367號","Y","104"
"SE","統一超商","C","基隆市","15","中正區","","","928368","豐勝","基隆市中正區中正路322號","Y","202"
"SE","統一超商","A","臺北市","8","士林區","","","928427","文大","台北市士林區格致路57號","Y","111"
"SE","統一超商","E","高雄市","252","前金區","","","928597","前金","高雄市前金區自強二路172號","Y","801"
"SE","統一超商","E","高雄市","251","新興區","","","928612","大港埔","高雄市新興區東坡里大同一路81號83號","Y","800"
"SE","統一超商","T","屏東縣","311","林邊鄉","","","928760","林興","屏東縣林邊鄉中山路312號","Y","927"
"SE","統一超商","D","臺南市","222","永康區","","","928829","埔園","台南市永康區中山路90號","Y","710"
"SE","統一超商","A","臺北市","3","中山區","","","929006","欣旺","台北市中山區北安路604號606號","Y","104"
"SE","統一超商","E","高雄市","261","左營區","","","929028","大富","高雄市左營區大順一路278號280號","Y","813"
"SE","統一超商","A","臺北市","5","大安區","","","929110","靜安","台北市大安區光復南路262號","Y","106"
"SE","統一超商","J","新竹縣","67","竹北市","","","929187","泰鑫","新竹縣竹北市新泰路31號一樓","Y","302"
"SE","統一超商","E","高雄市","273","鳳山區","","","930062","建泰","高雄市鳳山區誠義路2號","Y","830"
"SE","統一超商","H","桃園市","85","龜山區","","","930121","憲訓","桃園市龜山區文化三路1-1號","Y","333"
"SE","統一超商","G","宜蘭縣","54","礁溪鄉","","","930280","嘉融","宜蘭縣礁溪鄉吳沙村礁溪路一段142號","Y","262"
"SE","統一超商","Q","嘉義縣","182","中埔鄉","","","930497","合豐","嘉義縣中埔鄉中埔村169號1樓","Y","606"
"SE","統一超商","X","澎湖縣","285","馬公市","","","930545","新台澎","澎湖縣馬公市中正路85號","Y","880"
"SE","統一超商","B","臺中市","114","西屯區","","","930604","港惠","台中市西屯區台灣大道三段328號","Y","407"
"SE","統一超商","A","臺北市","7","信義區","","","930637","光東","台北市信義區忠孝東路五段524巷1弄1號","Y","110"
"SE","統一超商","T","屏東縣","304","內埔鄉","","","930659","學興","屏東縣內埔鄉和興村學人路592號","Y","912"
"SE","統一超商","E","高雄市","260","小港區","","","930660","宏華","高雄市小港區松舍里漢民路829號","Y","812"
"SE","統一超商","D","臺南市","220","安平區","","","930796","同發","台南市安平區安北路170-3號1樓","Y","708"
"SE","統一超商","J","新竹縣","68","湖口鄉","","","930800","湖山","新竹縣湖口鄉中山路三段489號","Y","303"
"SE","統一超商","H","桃園市","79","平鎮區","","","930925","高安","桃園市平鎮區民族路三段95號","Y","324"
"SE","統一超商","F","新北市","40","樹林區","","","931054","山佳","新北市樹林區中山路三段87號","Y","238"
"SE","統一超商","B","臺中市","113","北屯區","","","931098","松東","台中市北屯區松竹路三段125號","Y","406"
"SE","統一超商","M","南投縣","174","竹山鎮","","","931168","社寮","南投縣竹山鎮集山路一段2051號","Y","557"
"SE","統一超商","N","彰化縣","137","彰化市","","","931179","太子哈","彰化縣彰化市泰和中街72號","Y","500"
